SugarSpecialtyList,FX Luminaire,FX Luminaire
SugarSpecialtyList,Hunter Golf,Hunter Golf
SugarSpecialtyList,Lumascape,Lumascape
SugarSpecialtyList,Senninger,Senninger
SugarSpecialtyList,Custom_Manufacturing,Custom_Manufacturing
SugarSpecialtyList,Commercial_Lighting,Commercial_Lighting
SugarSpecialtyList,Lighting,Lighting
SugarSpecialtyList,Res_Com Irrigation,Hunter_Res_Com Irrigation
SugarSpecialtyList,Res-Com Irrigation,Hunter_Res_Com Irrigation
